date,temperature,humidity,wind_speed
2011-12-10,3.4,82.0,2.3
2010-09-15,21.1,64.0,4.5
2021-05-07,10.7,61.0,6.0
2010-10-18,11.9,90.0,7.4
2010-10-17,12.4,63.0,2.1
2020-01-01,6.6,95.0,3.8
2019-12-23,-0.0,61.0,4.0
2018-06-29,15.4,100.0,5.2
2018-03-25,5.6,67.0,5.7
2012-10-11,17.1,68.0,4.4
2012-09-07,27.6,37.0,3.3
2012-08-08,18.9,81.0,10.7
2011-04-21,7.7,62.0,10.5
2008-10-19,12.6,63.0,2.6
2022-07-17,18.5,82.0,5.0
2019-11-19,11.1,88.0,4.2
2019-09-25,15.2,76.0,5.1
2019-03-27,11.1,56.0,5.8
2015-01-16,6.8,93.0,5.9
2009-09-03,15.6,85.0,10.4
2008-06-25,19.4,58.0,3.5
2024-02-11,5.6,95.0,1.9
2021-07-19,27.3,38.0,5.1
2019-01-29,5.6,40.0,5.2
2018-04-09,10.1,78.0,2.0
2024-06-27,14.3,100.0,6.1
2002-06-21,25.1,39.0,2.6
2023-01-01,5.9,80.0,1.9
2021-04-25,9.3,77.0,1.8
2016-10-02,15.4,75.0,1.8
2015-02-06,8.7,100.0,15.6
2019-11-10,10.1,96.0,2.3
2011-05-08,9.5,76.0,5.0
2008-09-24,14.6,91.0,9.0
2007-06-27,20.9,57.0,6.8
2004-01-01,-0.2,79.0,12.6
2025-07-08,26.8,41.0,10.1
2020-02-03,1.0,57.0,4.8
2019-11-09,8.3,88.0,1.8
2009-10-03,13.4,55.0,7.9
2007-07-14,26.4,65.0,5.5
2002-09-03,15.3,76.0,5.3
2020-03-31,7.1,63.0,3.1
2018-11-19,12.2,46.0,3.2
2023-09-06,17.8,71.0,4.2
2019-05-14,12.5,99.0,4.6
2014-03-21,5.6,72.0,2.9
2011-12-13,4.1,67.0,1.1
2004-07-19,20.8,91.0,10.0
2003-07-07,22.0,64.0,9.2
2009-08-15,16.0,88.0,5.1
2014-01-02,5.0,99.0,12.1
2006-07-14,18.2,75.0,9.7
2003-05-19,13.9,49.0,3.3
2015-08-29,17.7,100.0,28.7
2015-05-12,16.8,81.0,6.3
2012-08-13,25.1,60.0,3.3
2018-10-07,9.6,100.0,1.1
2017-10-17,11.9,76.0,7.3
2014-04-30,22.4,34.0,3.2
2010-05-28,14.0,97.0,7.1
2004-04-24,10.6,60.0,4.8
2010-07-08,31.1,40.0,5.4
2010-03-15,7.4,84.0,4.6
2024-02-10,6.5,64.0,1.8
2009-09-09,15.5,97.0,10.2
2008-06-12,15.6,71.0,6.0
2006-07-27,24.4,66.0,5.3
2004-07-29,25.7,68.0,3.8
2003-07-19,24.5,51.0,4.8
2020-03-13,4.2,45.0,9.7
2018-11-13,11.9,37.0,1.6
2012-10-07,22.1,48.0,2.3
2020-06-17,20.4,63.0,7.6
2020-03-19,13.2,29.0,2.9
2015-02-20,9.0,83.0,4.7
2011-06-07,10.6,89.0,5.8
2016-06-23,15.2,100.0,10.8
2014-03-25,7.3,91.0,13.8
2012-05-08,13.8,68.0,4.0
2010-05-23,10.0,97.0,7.7
2008-06-18,15.0,89.0,2.5
2023-03-25,5.8,69.0,4.1
2013-10-26,14.8,68.0,2.9
2012-05-07,15.9,51.0,3.3
2011-04-10,5.7,97.0,18.1
2009-08-26,20.1,55.0,4.0
2009-07-12,25.0,69.0,8.8
2014-03-16,5.6,93.0,8.4
2021-01-24,-1.0,87.0,4.0
2018-03-21,8.6,70.0,0.4
2010-06-25,19.1,76.0,6.1
2008-09-17,26.8,43.0,2.6
2008-03-22,6.8,67.0,6.2
2007-08-30,25.0,56.0,7.1
2019-12-05,5.1,87.0,3.6
2007-10-31,10.0,63.0,6.3
2024-11-06,9.1,57.0,3.1
2003-08-10,21.2,69.0,8.2
2023-03-20,9.5,72.0,3.1
2022-04-12,5.7,74.0,6.4
2009-08-07,19.1,79.0,7.7
2007-08-21,20.8,64.0,3.5
2003-08-30,26.4,45.0,1.8
2023-04-01,5.9,71.0,4.7
2020-12-17,5.9,93.0,2.5
2020-09-14,22.0,57.0,1.5
2020-06-30,18.8,76.0,4.8
2015-09-02,14.3,96.0,8.9
2009-05-18,14.7,86.0,6.9
2008-07-10,18.8,52.0,14.7
2005-04-21,17.5,59.0,3.1
2021-02-11,-5.6,37.0,6.3
2019-03-15,9.4,69.0,3.2
2017-05-15,9.1,86.0,4.7
2010-09-26,17.4,95.0,4.8
2015-10-02,14.9,98.0,6.5
2011-07-13,17.1,95.0,8.4
2024-03-28,8.1,71.0,3.6
2023-12-08,0.3,82.0,2.3
2021-06-14,17.2,80.0,5.1
2017-12-10,7.7,61.0,5.8
2014-12-31,-0.6,89.0,3.0
2018-05-01,17.2,52.0,1.8
2016-09-02,15.4,94.0,6.2
2010-03-19,12.0,31.0,4.3
2008-02-23,7.0,83.0,6.5
2006-07-16,22.9,54.0,4.7
2005-01-12,-1.3,66.0,14.0
2003-11-08,11.4,52.0,6.3
2003-08-27,20.2,83.0,4.5
2024-04-16,11.7,33.0,0.8
2023-12-12,4.0,65.0,5.5
2022-09-21,24.6,30.0,4.0
2021-05-28,14.2,64.0,4.2
2023-10-10,11.0,99.0,3.8
2022-03-16,7.9,74.0,4.0
2018-11-10,8.2,75.0,1.5
2018-04-16,7.1,87.0,2.6
2016-03-25,7.8,76.0,2.8
2015-11-25,3.4,53.0,3.1
2013-10-15,14.6,71.0,2.2
2010-12-11,5.6,91.0,9.2
2024-10-04,11.1,99.0,5.2
2020-06-12,14.2,100.0,4.2
2019-02-08,-3.5,61.0,4.3
2011-03-29,6.2,92.0,10.3
2014-05-03,10.1,89.0,8.7
2006-08-31,20.0,53.0,4.2
2004-07-08,18.0,91.0,7.7
2004-04-03,17.1,32.0,2.3
2018-03-13,12.2,59.0,2.9
2008-05-21,10.5,81.0,8.0
2002-06-14,26.5,52.0,6.9
2015-04-12,8.6,79.0,6.2
2020-12-23,-0.3,70.0,3.1
2018-02-22,-2.9,51.0,5.1
2012-05-13,17.2,46.0,6.5
2012-03-08,7.3,65.0,3.2
2024-04-02,9.4,87.0,6.3
2009-06-02,28.3,30.0,2.5
2004-05-13,17.2,63.0,6.6
2025-03-29,7.3,85.0,2.6
2024-11-25,1.1,66.0,4.0
2023-01-02,4.9,74.0,4.2
2021-02-03,6.9,54.0,1.8
2019-05-17,13.7,98.0,6.9
2018-09-30,12.9,99.0,1.8
2012-07-21,18.9,79.0,6.4
2010-09-21,15.5,66.0,1.8
2010-09-13,17.1,79.0,0.7
2025-03-18,6.1,57.0,1.3
2023-11-22,6.9,86.0,0.5
2023-02-11,5.7,90.0,3.3
2011-10-08,13.7,75.0,10.0
2008-06-30,29.2,47.0,4.5
2008-02-25,8.2,76.0,6.8
2017-11-25,7.1,92.0,1.3
2016-10-09,12.8,75.0,3.0
2018-04-20,10.8,67.0,3.6
2010-06-28,16.7,76.0,8.3
2010-06-20,15.4,90.0,6.3
2025-04-06,12.4,64.0,0.4
2024-09-26,13.1,81.0,7.3
2019-11-25,5.8,83.0,1.8
2019-01-20,4.6,77.0,4.6
2015-10-11,13.8,77.0,9.0
2015-04-04,8.3,91.0,9.7
2017-12-26,-1.5,61.0,3.1
2017-02-18,6.5,79.0,2.8
2010-05-08,12.8,58.0,5.1
2009-08-20,28.5,60.0,12.0
2002-05-15,11.2,64.0,3.0
2019-11-28,2.5,28.0,7.2
2013-04-19,7.4,95.0,5.0
2012-05-16,12.4,87.0,4.7
2010-10-13,18.6,56.0,3.7
2011-12-06,3.5,86.0,2.1
2009-05-14,10.8,69.0,7.6
2009-02-17,8.0,57.0,2.6
2022-06-16,16.3,73.0,4.0
2002-08-09,22.2,68.0,2.9
2023-11-16,3.3,67.0,2.6
2010-06-23,22.0,62.0,1.8
2005-07-19,21.2,63.0,4.6
2022-06-06,15.1,66.0,4.7
2010-06-15,13.6,89.0,7.3
2014-12-08,9.6,99.0,12.2
2011-04-25,8.5,83.0,1.5
2003-02-09,4.8,67.0,4.1
2025-04-16,12.4,28.0,4.8
2018-02-18,-3.2,43.0,9.4
2017-11-01,11.4,83.0,2.8
2016-01-02,-0.9,86.0,1.0
2022-06-03,15.1,99.0,7.8
2025-01-17,-0.4,49.0,1.7
2019-01-19,5.7,92.0,2.5
2018-11-02,13.7,99.0,4.4
2018-03-06,6.1,76.0,2.1
2016-06-22,19.1,65.0,6.6
2016-04-11,9.9,78.0,9.1
2014-09-27,18.9,67.0,5.2
2013-04-29,7.9,60.0,17.2
2013-03-31,18.8,35.0,4.2
2012-01-11,0.7,79.0,4.7
2009-03-09,-0.3,50.0,4.9
2020-02-14,5.6,83.0,2.5
2019-12-26,-0.4,77.0,1.1
2018-03-28,7.7,70.0,3.9
2017-12-08,5.7,63.0,6.5
2024-10-07,20.0,53.0,2.3
2016-03-22,8.8,83.0,2.9
2012-03-30,6.6,87.0,1.1
2005-02-05,3.4,87.0,5.9
2025-04-02,8.9,75.0,3.4
2025-03-19,6.2,89.0,2.2
2024-11-03,8.9,87.0,4.2
2024-10-15,15.6,84.0,1.5
2022-04-25,10.0,67.0,5.9
2020-10-18,10.6,91.0,2.6
2014-03-24,9.2,60.0,4.9
2014-03-11,7.0,85.0,6.2
2013-02-23,5.4,82.0,12.6
2015-08-30,16.6,91.0,8.0
2017-09-20,15.6,54.0,2.9
2010-06-09,13.3,97.0,7.4
2009-03-29,7.0,51.0,10.7
2024-04-27,8.3,99.0,3.3
2020-11-22,3.5,79.0,2.5
2016-06-11,12.6,99.0,1.8
2011-09-30,15.9,76.0,7.4
2003-08-26,18.9,88.0,7.1
2001-10-10,7.2,100.0,17.8
2013-04-11,8.8,61.0,10.4
2014-01-04,2.3,82.0,1.1
2005-09-22,15.7,60.0,4.0
2019-02-18,2.3,67.0,1.4
2009-08-14,17.6,81.0,4.7
2009-04-04,7.5,69.0,6.7
2003-05-12,13.2,85.0,3.6
2019-12-10,6.6,56.0,2.9
2014-01-17,5.3,86.0,5.8
2025-02-23,10.0,75.0,1.7
2024-06-04,12.2,88.0,8.9
2017-12-04,1.7,68.0,1.8
2016-06-14,11.8,96.0,6.9
2013-03-26,9.7,67.0,2.7
2012-04-18,7.2,89.0,8.9
2012-03-24,11.2,31.0,5.2
2011-10-17,12.8,72.0,2.3
2010-04-11,9.3,51.0,4.2
2008-08-23,22.6,57.0,5.0
2003-11-13,9.9,77.0,2.7
2022-04-26,7.9,69.0,3.7
2014-09-25,17.8,84.0,8.3
2022-02-01,2.0,59.0,3.8
2018-04-19,11.4,59.0,3.9
2017-05-08,14.8,58.0,4.4
2011-01-09,-1.6,67.0,5.2
2012-03-06,2.7,44.0,8.1
2019-01-28,5.7,42.0,5.2
2018-11-04,11.7,97.0,4.8
2009-05-17,14.7,74.0,3.4
2007-07-17,20.4,85.0,5.5
2007-04-24,6.9,95.0,10.6
2002-07-08,16.5,99.0,5.4
2009-07-23,21.2,80.0,5.8
2009-07-18,23.2,64.0,4.6
2009-06-07,18.1,71.0,6.5
2008-09-28,21.0,40.0,4.6
2014-02-28,8.0,64.0,4.5
2012-09-24,18.4,82.0,2.8
2011-06-29,14.5,100.0,10.2
2009-10-20,13.7,71.0,5.7
2009-06-15,17.9,78.0,7.2
2008-10-22,15.8,55.0,3.8
2008-02-21,8.6,64.0,2.6
2007-09-20,12.7,86.0,2.9
2005-06-01,16.5,93.0,4.5
2003-07-18,24.4,49.0,2.7
2024-10-05,13.7,80.0,3.7
2024-04-24,9.1,99.0,5.1
2022-10-25,6.4,100.0,2.6
2016-11-21,9.9,99.0,2.9
2012-05-20,12.3,64.0,12.5
2021-05-06,14.9,54.0,6.3
2020-05-02,12.2,67.0,4.0
2017-04-22,16.4,45.0,2.6
2012-12-12,2.9,93.0,6.1
2012-11-11,4.6,61.0,12.6
2008-06-07,13.2,70.0,6.2
2007-01-28,5.2,84.0,4.0
2016-12-16,-7.1,80.0,3.4
2016-10-03,14.4,80.0,11.0
2002-07-13,23.8,80.0,3.3
2025-01-30,1.4,77.0,1.2
2024-10-01,11.9,99.0,2.0
2024-03-05,0.5,57.0,3.7
2021-02-13,-3.8,67.0,4.0
2016-02-10,10.7,82.0,9.0
2018-09-14,14.7,83.0,4.0
2024-06-02,12.9,100.0,5.4
2017-01-15,0.9,63.0,4.2
2021-03-28,5.6,97.0,3.3
2017-09-13,20.9,39.0,7.3
2022-03-01,7.5,89.0,4.7
2007-09-07,18.4,68.0,6.6
2004-07-07,17.1,68.0,11.2
2008-07-02,27.7,56.0,1.8
2014-10-27,10.8,77.0,12.9
2018-12-21,2.1,71.0,3.1
2015-02-07,8.7,100.0,7.7
2019-09-16,17.0,68.0,1.8
2019-09-09,18.6,88.0,3.1
2025-02-08,-1.7,53.0,2.0
2021-12-04,2.4,82.0,3.3
2021-01-28,3.2,79.0,3.0
2017-03-19,6.3,62.0,5.7
2008-05-26,15.4,82.0,8.4
2007-06-08,16.6,66.0,6.2
2006-07-10,17.0,93.0,7.1
2001-07-11,22.4,62.0,3.5
2013-04-14,7.3,69.0,3.6
2012-02-05,7.4,77.0,3.2
2017-04-23,9.6,85.0,3.2
2015-10-30,13.2,96.0,8.1
2012-01-01,3.9,74.0,9.3
2008-09-14,23.8,47.0,6.3
2007-09-10,26.8,48.0,4.7
2024-12-04,8.8,63.0,2.2
2016-05-28,7.9,100.0,15.6
2013-09-10,26.7,55.0,5.6
2017-02-04,-0.6,78.0,3.3
2008-09-27,15.3,92.0,5.2
2024-12-11,6.4,75.0,1.4
2016-03-11,8.3,80.0,6.4
2020-05-07,17.1,28.0,3.5
2012-04-22,16.9,54.0,1.1
2013-09-27,11.4,99.0,11.4
2020-08-06,18.7,97.0,6.2
2020-06-16,17.5,60.0,1.5
2002-06-27,18.7,94.0,7.7
2017-04-20,10.8,68.0,3.1
2013-03-23,5.2,62.0,6.9
2018-02-24,3.4,46.0,1.6
2008-10-26,13.6,49.0,5.2
2008-07-19,21.1,62.0,3.2
2007-08-17,19.6,59.0,10.9
2004-10-15,15.2,95.0,3.9
2002-02-01,3.7,94.0,10.1
2019-03-06,2.8,56.0,4.7
2017-06-16,15.4,74.0,3.1
2014-12-25,5.2,84.0,5.8
2012-11-25,3.9,86.0,2.5
2023-12-01,4.3,87.0,2.5
2010-05-02,8.6,93.0,6.1
2017-12-14,7.6,72.0,4.7
2013-01-27,4.2,97.0,6.9
2009-09-08,16.4,73.0,9.7
2023-02-18,4.7,85.0,2.8
2024-10-14,14.2,100.0,1.8
2019-12-15,1.8,84.0,1.4
2019-01-15,4.4,61.0,5.2
2016-09-08,16.7,76.0,10.6
2021-03-22,9.2,50.0,0.0
2015-09-25,14.4,92.0,1.8
2020-12-22,3.0,66.0,2.7
2017-12-13,5.4,79.0,5.5
2017-05-05,13.1,100.0,6.1
2015-11-27,7.0,74.0,3.7
2009-03-12,6.9,28.0,1.1
2009-03-08,2.8,69.0,2.5
2025-02-01,-0.8,54.0,0.0
2024-09-27,16.4,80.0,4.0
2014-05-29,12.8,96.0,5.2
2013-01-18,5.7,70.0,1.0
2007-09-11,25.5,60.0,2.7
2025-01-01,1.0,73.0,2.4
2016-04-16,11.2,69.0,5.0
2024-11-20,6.1,73.0,2.0
2013-01-09,4.2,98.0,4.7
2013-05-14,10.3,87.0,6.8
2016-01-15,4.8,81.0,6.5
2017-12-06,2.9,70.0,7.1
2009-12-01,3.8,75.0,4.0
2022-12-14,-0.7,60.0,5.9
2022-12-06,-1.6,87.0,1.8
2011-02-11,4.1,90.0,8.4
2008-05-05,12.9,71.0,3.2
2007-10-25,9.6,67.0,5.3
2020-03-03,6.9,82.0,4.8
2018-10-24,13.1,83.0,2.4
2015-04-28,11.7,99.0,4.3
2018-04-04,7.7,69.0,3.3
2009-12-09,-1.9,85.0,0.5
2023-12-16,7.4,82.0,2.8
2022-04-05,8.0,64.0,4.5
2019-09-04,21.9,74.0,4.4
2007-10-06,8.7,91.0,12.7
2007-09-15,17.4,81.0,5.8
2005-06-09,16.7,70.0,5.8
2016-10-05,16.2,74.0,8.6
2014-10-13,16.0,91.0,15.5
2013-05-18,13.0,82.0,5.4
2009-06-12,21.1,75.0,4.5
2005-07-29,23.0,69.0,7.7
2025-08-03,,,
2016-09-09,19.0,66.0,4.7
2020-04-13,12.0,49.0,3.3
2017-11-10,9.0,86.0,3.0
2013-09-09,21.9,77.0,4.2
2010-09-27,17.8,100.0,11.3
2020-12-13,2.0,87.0,2.5
2025-01-29,5.4,43.0,1.9
2004-07-04,20.7,71.0,4.7
1999-07-08,18.1,62.0,3.6
2008-09-23,15.0,56.0,5.4
2020-02-13,4.7,94.0,3.2
2013-01-02,4.6,72.0,3.1
2001-09-27,14.7,63.0,1.4
2009-07-26,28.1,70.0,4.3
2006-09-04,27.4,41.0,5.1
2012-12-08,1.3,83.0,5.3
2008-01-22,1.1,79.0,1.5
2017-10-12,8.4,95.0,2.3
2004-04-12,12.3,78.0,7.9
2010-06-17,14.7,82.0,5.9
2013-04-05,7.9,98.0,9.8
2015-04-27,11.6,100.0,9.4
2014-12-02,1.3,71.0,6.1
2012-04-08,11.9,45.0,2.6
2010-06-14,16.6,54.0,5.2
2020-12-19,5.5,90.0,2.3
2020-10-28,9.0,81.0,3.5
2009-05-31,23.2,53.0,3.9
2024-03-01,2.0,86.0,2.6
2023-09-25,14.8,100.0,4.8
2014-02-03,-0.7,54.0,4.5
2020-12-07,5.9,99.0,1.5
2020-05-11,25.5,35.0,6.4
2007-07-02,20.7,58.0,8.4
2003-09-12,16.6,75.0,5.9
2023-10-11,15.9,73.0,1.6
2013-10-09,12.6,66.0,5.0
2017-09-19,15.5,57.0,4.8
2018-03-19,7.5,82.0,2.9
2023-02-15,3.2,83.0,1.5
2018-03-20,7.3,83.0,3.3
2008-07-06,18.1,73.0,3.9
2013-02-02,8.5,76.0,4.7
2020-05-21,13.8,85.0,5.1
2020-04-11,10.5,36.0,5.0
2009-03-21,6.4,57.0,5.2
2010-09-14,20.6,68.0,3.8
2008-09-11,22.7,55.0,3.4
2017-10-24,16.2,74.0,1.5
2015-10-05,21.0,48.0,1.8
2009-03-11,1.7,26.0,1.1
2020-11-16,7.2,77.0,3.7
2014-10-15,12.7,99.0,7.2
2009-01-27,-0.1,85.0,13.0
2008-08-19,18.2,74.0,12.0
2008-04-13,10.8,83.0,2.5
2018-02-14,5.5,62.0,3.6
2011-10-27,8.6,75.0,1.8
2011-10-13,11.5,75.0,1.5
2011-10-02,16.1,61.0,5.1
2013-03-16,7.1,89.0,10.8
2007-05-12,13.1,71.0,8.3
2015-05-13,16.7,80.0,6.1
2005-07-24,22.1,60.0,7.2
2024-11-29,2.3,84.0,2.7
2020-05-08,22.2,31.0,5.9
2020-04-18,16.9,45.0,3.8
2014-01-20,6.0,79.0,4.1
2020-04-30,11.1,73.0,3.7
2019-10-08,9.5,73.0,6.0
2010-04-03,5.7,85.0,7.6
2009-07-10,23.9,62.0,5.5
2016-09-12,21.0,42.0,7.2
2010-04-14,10.0,77.0,3.1
2020-10-09,14.9,100.0,6.2
2009-04-07,16.3,29.0,4.3
2009-08-25,16.3,77.0,10.3
2020-02-29,6.0,70.0,2.6
2018-01-01,1.3,58.0,5.7
2008-08-31,16.3,77.0,8.0
2004-05-03,13.0,66.0,9.6
2021-06-13,15.5,100.0,1.1
2020-04-16,16.4,27.0,3.6
2021-02-10,-2.5,73.0,3.3
2005-02-01,5.9,98.0,11.4
2003-06-12,16.8,77.0,8.2
2022-11-07,-0.0,51.0,6.1
2022-04-04,6.0,77.0,6.3
2009-02-20,9.1,43.0,1.1
2014-12-15,4.1,78.0,6.7
2015-01-10,6.9,89.0,1.3
2008-10-11,12.4,47.0,4.0
2001-05-22,23.6,42.0,5.2
2022-01-01,-8.7,76.0,3.2
2015-11-15,5.8,86.0,12.1
2015-06-02,13.0,93.0,9.4
2020-01-04,4.2,83.0,5.6
2019-07-10,18.7,100.0,2.5
2008-06-21,24.2,48.0,4.0
2004-06-05,15.6,96.0,7.4
2003-06-19,16.2,79.0,6.5
2015-04-05,12.5,37.0,3.4
2017-01-04,-7.7,64.0,7.4
2019-04-23,11.7,85.0,4.7
2018-03-22,5.4,99.0,5.3
2010-04-23,9.4,73.0,14.0
2010-04-16,17.5,41.0,8.0
2024-01-07,-6.0,55.0,5.4
2024-01-03,8.4,90.0,2.5
2009-06-22,16.8,92.0,4.3
2007-09-12,24.0,67.0,3.7
2013-10-21,18.6,72.0,2.8
2020-04-09,17.2,31.0,3.2
2015-11-07,10.0,100.0,10.4
2022-02-20,6.9,63.0,1.3
2009-05-10,13.2,65.0,6.0
2024-04-29,10.4,56.0,6.6
2016-03-12,5.5,99.0,10.6
2009-10-04,16.9,44.0,7.7
2002-04-28,11.3,71.0,5.4
2015-09-19,14.6,100.0,13.6
2016-12-07,-8.3,82.0,6.5
2008-08-27,15.4,97.0,3.1
2007-01-29,5.6,81.0,2.4
2010-08-04,29.0,52.0,4.0
2005-03-08,9.5,100.0,8.9
2024-10-31,7.3,92.0,1.9
2025-01-14,3.9,69.0,0.4
2020-05-13,13.2,86.0,3.2
2013-10-01,9.9,95.0,11.0
2012-05-31,10.8,94.0,6.7
2011-03-30,6.9,99.0,5.2
2009-07-02,26.3,42.0,8.5
2019-02-04,-7.1,48.0,7.6
2009-03-07,2.9,53.0,10.4
2009-03-10,-3.2,52.0,6.9
2002-06-19,16.0,94.0,6.6
2023-12-05,9.1,66.0,0.4
2011-05-28,9.9,83.0,5.8
2008-07-28,20.1,57.0,10.2
2011-02-09,2.6,55.0,1.1
2009-10-06,14.1,70.0,3.8
2023-10-14,14.8,95.0,2.3
2022-05-12,7.2,89.0,1.8
2020-05-09,25.2,35.0,5.1
2016-04-04,9.6,95.0,7.8
2016-10-11,12.3,48.0,1.8
2005-06-16,22.5,39.0,7.7
2004-04-04,9.2,82.0,2.3
2009-02-28,4.9,58.0,6.3
2024-12-08,6.5,86.0,2.2
2009-05-24,16.0,69.0,4.1
2014-01-23,6.3,80.0,7.3
2013-03-21,4.7,77.0,5.4
2018-10-28,10.1,100.0,6.2
2024-02-07,7.0,56.0,4.3
2024-10-22,10.2,87.0,1.2
2020-04-15,14.8,39.0,5.4
2021-10-17,11.2,100.0,0.7
2022-01-19,7.2,87.0,2.1
2009-07-13,16.0,87.0,7.5
2016-12-09,-1.1,78.0,12.1
2015-05-25,16.6,93.0,5.8
2020-05-05,15.0,53.0,4.3
2020-05-04,12.1,57.0,4.6
2021-10-18,12.7,75.0,2.9
