name,grade,date
Tennis Star,V1,"2021-08-15"
Tennis Star,V1,"2021-08-15"
Tennis Star,V1,"2021-08-14"
Tennis Star,V1,"2021-07-21"
Tennis Star,V1,"2021-07-11"
Tennis Star,V1,"2021-07-06"
Tennis Star,V1,"2021-06-21"
Tennis Star,V1,"2021-06-11"
Tennis Star,V1,"2021-06-06"
Tennis Star,V1,"2021-05-16"
Tennis Star,V1,"2021-05-03"
Tennis Star,V1,"2021-04-20"
Tennis Star,V1,"2021-04-18"
Tennis Star,V1,"2021-04-06"
Tennis Star,V1,"2020-09-30"
Tennis Star,V1,"2020-09-17"
Tennis Star,V1,"2020-08-30"
Tennis Star,V1,"2020-08-25"
Tennis Star,V1,"2020-08-22"
Tennis Star,V1,"2020-08-22"
Tennis Star,V1,"2020-08-15"
Tennis Star,V1,"2020-08-09"
Tennis Star,V1,"2020-08-09"
Tennis Star,V1,"2020-08-09"
Tennis Star,V1,"2020-08-01"
Tennis Star,V1,"2020-07-29"
Tennis Star,V1,"2020-07-29"
Tennis Star,V1,"2020-05-28"
Tennis Star,V1,"2019-12-25"
Tennis Star,V1,"2019-08-26"
Tennis Star,V1,"2019-08-26"
Tennis Star,V1,"2019-08-26"
Tennis Star,V1,"2019-08-26"
Tennis Star,V1,"2019-08-20"
Tennis Star,V1,"2019-08-19"
Tennis Star,V1,"2019-08-14"
Tennis Star,V1,"2019-08-10"
Tennis Star,V1,"2019-08-06"
Tennis Star,V1,"2019-06-21"
Tennis Star,V1,"2019-06-15"
Tennis Star,V1,"2019-06-15"
Tennis Star,V1,"2019-06-02"
Tennis Star,V1,"2019-06-02"
Tennis Star,V1,"2019-06-01"
Tennis Star,V1,"2019-05-29"
Tennis Star,V1,"2019-05-04"
Tennis Star,V1,"2019-03-29"
Tennis Star,V1,"2018-09-05"
Tennis Star,V1,"2018-09-04"
Tennis Star,V1,"2018-09-02"
Tennis Star,V1,"2018-08-19"
Tennis Star,V1,"2018-08-06"
Tennis Star,V1,"2018-08-05"
Tennis Star,V1,"2018-08-05"
Tennis Star,V1,"2018-07-29"
Tennis Star,V1,"2018-07-26"
Tennis Star,V1,"2018-07-14"
Tennis Star,V1,"2018-07-06"
Tennis Star,V1,"2018-07-05"
Tennis Star,V1,"2018-07-05"
Tennis Star,V1,"2018-06-16"
Tennis Star,V1,"2018-06-13"
Tennis Star,V1,"2018-06-04"
Tennis Star,V1,"2018-05-07"
Tennis Star,V1,"2018-04-28"
Tennis Star,V1,"2018-04-02"
Tennis Star,V1,"2018-03-17"
Tennis Star,V1,"2018-03-16"
Tennis Star,V1,"2017-09-22"
Tennis Star,V1,"2017-09-10"
Tennis Star,V1,"2017-09-02"
Tennis Star,V1,"2017-08-03"
Tennis Star,V1,"2017-07-18"
Tennis Star,V1,"2017-07-18"
Tennis Star,V1,"2017-07-07"
Tennis Star,V1,"2017-02-28"
Tennis Star,V1,"2016-07-28"
Tennis Star,V1,"2016-07-11"
Tennis Star,V1,"2016-07-11"
Tennis Star,V1,"2016-06-04"
Tennis Star,V1,"2016-06-04"
Tennis Star,V1,"2016-06-01"
Tennis Star,V1,"2016-06-01"
Tennis Star,V1,"2016-05-15"
Tennis Star,V1,"2015-09-27"
Tennis Star,V1,"2015-09-27"
Tennis Star,V1,"2015-09-07"
Tennis Star,V1,"2015-09-05"
Tennis Star,V1,"2015-08-25"
Tennis Star,V1,"2015-08-15"
Tennis Star,V1,"2015-08-08"
Tennis Star,V1,"2015-07-15"
Tennis Star,V1,"2015-07-12"
Tennis Star,V1,"2015-07-01"
Tennis Star,V1,"2015-06-27"
Tennis Star,V1,"2015-06-27"
Tennis Star,V1,"2015-06-07"
Tennis Star,V1,"2015-06-06"
Tennis Star,V1,"2015-05-24"
Tennis Star,V1,"2015-02-23"
Tennis Star,V1,"2014-09-07"
Tennis Star,V1,"2014-08-04"
Tennis Star,V1,"2014-07-31"
Tennis Star,V1,"2014-07-28"
Tennis Star,V1,"2014-07-28"
Tennis Star,V1,"2014-07-23"
Tennis Star,V1,"2014-07-07"
Tennis Star,V1,"2014-04-12"
Tennis Star,V1,"2013-09-15"
Tennis Star,V1,"2013-07-21"
Tennis Star,V1,"2013-07-03"
Tennis Star,V1,"2013-05-13"
Tennis Star,V1,"2012-09-03"
Tennis Star,V1,"2012-08-27"
Tennis Star,V1,"2012-08-26"
Tennis Star,V1,"2012-08-09"
Tennis Star,V1,"2012-08-05"
Tennis Star,V1,"2012-07-29"
Tennis Star,V1,"2010-08-02"
Tennis Star,V1,"2008-05-24"
The Stinger Left,V6,"2025-07-03"
The Stinger Left,V6,"2025-06-28"
The Stinger Left,V6,"2025-04-30"
The Stinger Left,V6,"2025-04-18"
The Stinger Left,V6,"2025-04-05"
The Stinger Left,V6,"2024-09-20"
The Stinger Left,V6,"2024-08-03"
The Stinger Left,V6,"2024-08-01"
The Stinger Left,V6,"2024-07-26"
The Stinger Left,V6,"2024-07-23"
The Stinger Left,V6,"2024-06-13"
The Stinger Left,V6,"2024-05-25"
The Stinger Left,V6,"2024-05-03"
The Stinger Left,V6,"2024-04-01"
The Stinger Left,V6,"2024-03-17"
The Stinger Left,V6,"2024-03-17"
The Stinger Left,V6,"2024-03-16"
The Stinger Left,V6,"2024-02-18"
The Stinger Left,V6,"2024-02-09"
The Stinger Left,V6,"2023-11-29"
The Stinger Left,V6,"2023-11-01"
The Stinger Left,V6,"2023-10-23"
The Stinger Left,V6,"2023-10-04"
The Stinger Left,V6,"2023-09-04"
The Stinger Left,V6,"2023-08-27"
The Stinger Left,V6,"2023-08-24"
The Stinger Left,V6,"2023-08-23"
The Stinger Left,V6,"2023-08-20"
The Stinger Left,V6,"2023-08-11"
The Stinger Left,V6,"2023-08-10"
The Stinger Left,V6,"2023-08-10"
The Stinger Left,V6,"2023-08-09"
The Stinger Left,V6,"2023-08-06"
The Stinger Left,V6,"2023-08-05"
The Stinger Left,V6,"2023-08-03"
The Stinger Left,V6,"2023-08-01"
The Stinger Left,V6,"2023-07-30"
The Stinger Left,V6,"2023-07-29"
The Stinger Left,V6,"2023-07-12"
The Stinger Left,V6,"2023-07-01"
The Stinger Left,V6,"2023-06-27"
The Stinger Left,V6,"2023-06-27"
The Stinger Left,V6,"2023-06-09"
The Stinger Left,V6,"2023-05-31"
The Stinger Left,V6,"2023-05-30"
The Stinger Left,V6,"2023-05-10"
The Stinger Left,V6,"2023-05-08"
The Stinger Left,V6,"2023-05-02"
The Stinger Left,V6,"2023-04-30"
The Stinger Left,V6,"2023-04-15"
The Stinger Left,V6,"2023-03-30"
The Stinger Left,V6,"2023-03-19"
The Stinger Left,V6,"2023-03-17"
The Stinger Left,V6,"2023-03-17"
The Stinger Left,V6,"2023-03-16"
The Stinger Left,V6,"2022-11-13"
The Stinger Left,V6,"2022-10-18"
The Stinger Left,V6,"2022-10-15"
The Stinger Left,V6,"2022-09-24"
The Stinger Left,V6,"2022-09-17"
The Stinger Left,V6,"2022-09-05"
The Stinger Left,V6,"2022-08-23"
The Stinger Left,V6,"2022-08-22"
The Stinger Left,V6,"2022-08-14"
The Stinger Left,V6,"2022-08-13"
The Stinger Left,V6,"2022-08-02"
The Stinger Left,V6,"2022-08-01"
The Stinger Left,V6,"2022-07-13"
The Stinger Left,V6,"2022-06-19"
The Stinger Left,V6,"2022-05-28"
The Stinger Left,V6,"2022-05-28"
The Stinger Left,V6,"2022-05-26"
The Stinger Left,V6,"2022-05-01"
The Stinger Left,V6,"2022-04-13"
The Stinger Left,V6,"2022-04-07"
The Stinger Left,V6,"2021-08-04"
The Stinger Left,V6,"2021-07-22"
The Stinger Left,V6,"2021-07-22"
The Stinger Left,V6,"2021-05-29"
The Stinger Left,V6,"2021-05-29"
The Stinger Left,V6,"2021-04-15"
The Stinger Left,V6,"2021-04-06"
The Stinger Left,V6,"2021-04-05"
The Stinger Left,V6,"2021-03-17"
The Stinger Left,V6,"2021-03-13"
The Stinger Left,V6,"2021-03-11"
The Stinger Left,V6,"2021-01-29"
The Stinger Left,V6,"2021-01-29"
The Stinger Left,V6,"2020-11-07"
The Stinger Left,V6,"2020-10-26"
The Stinger Left,V6,"2020-10-25"
The Stinger Left,V6,"2020-10-22"
The Stinger Left,V6,"2020-10-15"
The Stinger Left,V6,"2020-10-08"
The Stinger Left,V6,"2020-10-07"
The Stinger Left,V6,"2020-09-06"
The Stinger Left,V6,"2020-08-28"
The Stinger Left,V6,"2020-08-14"
The Stinger Left,V6,"2020-07-04"
The Stinger Left,V6,"2020-06-19"
The Stinger Left,V6,"2019-11-06"
The Stinger Left,V6,"2019-11-06"
The Stinger Left,V6,"2019-10-10"
The Stinger Left,V6,"2019-09-29"
The Stinger Left,V6,"2019-09-06"
The Stinger Left,V6,"2019-09-02"
The Stinger Left,V6,"2019-08-28"
The Stinger Left,V6,"2019-08-28"
The Stinger Left,V6,"2019-08-13"
The Stinger Left,V6,"2019-07-22"
The Stinger Left,V6,"2019-06-07"
The Stinger Left,V6,"2019-03-17"
The Stinger Left,V6,"2018-08-26"
The Stinger Left,V6,"2018-07-18"
The Stinger Left,V6,"2018-07-18"
The Stinger Left,V6,"2018-07-09"
The Stinger Left,V6,"2018-07-08"
The Stinger Left,V6,"2018-05-30"
The Stinger Left,V6,"2018-05-15"
The Stinger Left,V6,"2018-04-22"
The Stinger Left,V6,"2018-02-10"
The Stinger Left,V6,"2017-11-04"
The Stinger Left,V6,"2017-10-29"
The Stinger Left,V6,"2017-10-15"
The Stinger Left,V6,"2017-09-03"
The Stinger Left,V6,"2017-08-18"
The Stinger Left,V6,"2017-08-18"
The Stinger Left,V6,"2017-08-16"
The Stinger Left,V6,"2017-08-12"
The Stinger Left,V6,"2017-08-10"
The Stinger Left,V6,"2017-07-30"
The Stinger Left,V6,"2017-07-29"
The Stinger Left,V6,"2017-07-01"
The Stinger Left,V6,"2017-06-13"
The Stinger Left,V6,"2016-10-01"
The Stinger Left,V6,"2016-08-19"
The Stinger Left,V6,"2016-08-06"
The Stinger Left,V6,"2016-08-01"
The Stinger Left,V6,"2016-07-24"
The Stinger Left,V6,"2016-06-25"
The Stinger Left,V6,"2016-04-17"
The Stinger Left,V6,"2016-04-09"
The Stinger Left,V6,"2016-04-02"
The Stinger Left,V6,"2015-05-02"
The Stinger Left,V6,"2014-08-10"
The Stinger Left,V6,"2014-05-31"
The Stinger Left,V6,"2013-08-25"
The Stinger Left,V6,"2013-08-18"
The Stinger Left,V6,"2013-06-02"
The Stinger Left,V6,"2013-04-21"
The Stinger Left,V6,"2013-04-21"
The Stinger Left,V6,"2012-09-01"
The Stinger Left,V6,"2012-07-24"
The Stinger Left,V6,"2012-07-19"
The Stinger Left,V6,"2011-08-27"
The Stinger Left,V6,"2011-08-24"
Sesame Street,V9,"2025-07-24"
Sesame Street,V9,"2025-06-15"
Sesame Street,V9,"2025-05-02"
Sesame Street,V9,"2025-05-02"
Sesame Street,V9,"2025-05-01"
Sesame Street,V9,"2025-04-29"
Sesame Street,V9,"2025-02-13"
Sesame Street,V9,"2024-07-01"
Sesame Street,V9,"2024-06-20"
Sesame Street,V9,"2024-04-17"
Sesame Street,V9,"2024-03-22"
Sesame Street,V9,"2024-03-16"
Sesame Street,V9,"2024-02-14"
Sesame Street,V9,"2023-10-12"
Sesame Street,V9,"2023-10-01"
Sesame Street,V9,"2023-07-28"
Sesame Street,V9,"2023-07-18"
Sesame Street,V9,"2023-06-14"
Sesame Street,V9,"2023-05-26"
Sesame Street,V9,"2023-05-04"
Sesame Street,V9,"2023-03-16"
Sesame Street,V9,"2022-11-09"
Sesame Street,V9,"2022-10-06"
Sesame Street,V9,"2022-09-29"
Sesame Street,V9,"2022-09-25"
Sesame Street,V9,"2022-09-17"
Sesame Street,V9,"2022-09-13"
Sesame Street,V9,"2022-09-09"
Sesame Street,V9,"2022-09-04"
Sesame Street,V9,"2022-09-02"
Sesame Street,V9,"2022-09-01"
Sesame Street,V9,"2022-08-29"
Sesame Street,V9,"2022-08-13"
Sesame Street,V9,"2022-08-12"
Sesame Street,V9,"2022-08-11"
Sesame Street,V9,"2022-08-06"
Sesame Street,V9,"2022-06-14"
Sesame Street,V9,"2022-05-30"
Sesame Street,V9,"2022-05-07"
Sesame Street,V9,"2022-04-29"
Sesame Street,V9,"2022-03-10"
Sesame Street,V9,"2022-03-09"
Sesame Street,V9,"2022-02-12"
Sesame Street,V9,"2021-09-25"
Sesame Street,V9,"2021-07-05"
Sesame Street,V9,"2021-05-01"
Sesame Street,V9,"2021-03-11"
Sesame Street,V9,"2021-03-11"
Sesame Street,V9,"2021-02-09"
Sesame Street,V9,"2020-12-24"
Sesame Street,V9,"2020-11-14"
Sesame Street,V9,"2020-10-22"
Sesame Street,V9,"2020-09-03"
Sesame Street,V9,"2020-08-27"
Sesame Street,V9,"2020-08-25"
Sesame Street,V9,"2020-08-15"
Sesame Street,V9,"2020-07-19"
Sesame Street,V9,"2020-07-15"
Sesame Street,V9,"2020-07-15"
Sesame Street,V9,"2020-02-19"
Sesame Street,V9,"2019-07-30"
Sesame Street,V9,"2019-07-22"
Sesame Street,V9,"2019-07-18"
Sesame Street,V9,"2019-06-09"
Sesame Street,V9,"2019-05-31"
Sesame Street,V9,"2019-04-12"
Sesame Street,V9,"2019-03-29"
Sesame Street,V9,"2018-11-12"
Sesame Street,V9,"2018-11-12"
Sesame Street,V9,"2018-11-12"
Sesame Street,V9,"2018-09-24"
Sesame Street,V9,"2018-09-06"
Sesame Street,V9,"2018-06-06"
Sesame Street,V9,"2018-05-22"
Sesame Street,V9,"2017-11-06"
Sesame Street,V9,"2017-11-05"
Sesame Street,V9,"2017-10-29"
Sesame Street,V9,"2017-10-05"
Sesame Street,V9,"2017-08-16"
Sesame Street,V9,"2017-08-10"
Sesame Street,V9,"2017-08-08"
Sesame Street,V9,"2017-07-25"
Sesame Street,V9,"2017-06-11"
Sesame Street,V9,"2017-06-04"
Sesame Street,V9,"2017-05-22"
Sesame Street,V9,"2017-02-28"
Sesame Street,V9,"2017-02-25"
Sesame Street,V9,"2016-08-11"
Sesame Street,V9,"2016-08-03"
Sesame Street,V9,"2016-07-03"
Sesame Street,V9,"2016-06-21"
Sesame Street,V9,"2016-05-08"
Sesame Street,V9,"2016-03-28"
Sesame Street,V9,"2015-10-15"
Sesame Street,V9,"2015-08-24"
Sesame Street,V9,"2015-08-04"
Sesame Street,V9,"2015-03-04"
Sesame Street,V9,"2014-07-28"
Sesame Street,V9,"2014-07-26"
Sesame Street,V9,"2014-07-16"
Sesame Street,V9,"2014-07-02"
Sesame Street,V9,"2014-06-05"
Sesame Street,V9,"2014-04-14"
Sesame Street,V9,"2014-04-07"
Sesame Street,V9,"2014-03-13"
Sesame Street,V9,"2013-09-15"
Sesame Street,V9,"2013-08-12"
Sesame Street,V9,"2013-07-17"
Sesame Street,V9,"2013-07-05"
Sesame Street,V9,"2012-10-01"
Sesame Street,V9,"2012-09-22"
Sesame Street,V9,"2012-09-19"
Sesame Street,V9,"2012-07-15"
Sesame Street,V9,"2012-06-27"
Sesame Street,V9,"2012-05-17"
Sesame Street,V9,"2012-05-17"
Sesame Street,V9,"2012-04-06"
Sesame Street,V9,"2011-08-08"
Sesame Street,V9,"2011-08-08"
Sesame Street,V9,"2011-07-28"
Sesame Street,V9,"2011-07-26"
Sesame Street,V9,"2011-07-23"
Sesame Street,V9,"2011-07-11"
Sesame Street,V9,"2011-04-09"
Sesame Street,V9,"2010-08-24"
Sesame Street,V9,"2010-06-26"
Sesame Street,V9,"2010-05-16"
Sesame Street,V9,"2010-05-15"
Sesame Street,V9,"2009-09-23"
Sesame Street,V9,"2009-09-14"
Sesame Street,V9,"2009-08-18"
Sesame Street,V9,"2009-07-01"
Sesame Street,V9,"2009-04-16"
Sesame Street,V9,"2009-02-23"
Sesame Street,V9,"2008-09-29"
Sesame Street,V9,"2008-08-04"
Sesame Street,V9,"2008-07-12"
Sesame Street,V9,"2007-08-07"
Sesame Street,V9,"2007-08-01"
Sesame Street,V9,"2007-07-28"
Sesame Street,V9,"2007-07-11"
Sesame Street,V9,"2007-07-04"
Sesame Street,V9,"2006-06-22"
Sesame Street,V9,"2006-05-15"
Sesame Street,V9,"2004-07-28"
Sesame Street,V9,"2004-06-01"
Sesame Street,V9,"2003-07-09"
Sesame Street,V9,"2002-05-01"
Sesame Street,V9,"2000-09-24"
Pavelini,V7,"2025-06-06"
Pavelini,V7,"2025-06-06"
Pavelini,V7,"2025-05-09"
Pavelini,V7,"2025-04-26"
Pavelini,V7,"2025-04-12"
Pavelini,V7,"2025-04-12"
Pavelini,V7,"2025-04-05"
Pavelini,V7,"2024-10-06"
Pavelini,V7,"2024-10-06"
Pavelini,V7,"2024-09-08"
Pavelini,V7,"2024-09-02"
Pavelini,V7,"2024-08-14"
Pavelini,V7,"2024-08-01"
Pavelini,V7,"2024-05-04"
Pavelini,V7,"2024-03-21"
Pavelini,V7,"2023-11-26"
Pavelini,V7,"2023-11-26"
Pavelini,V7,"2023-11-26"
Pavelini,V7,"2023-10-31"
Pavelini,V7,"2023-08-19"
Pavelini,V7,"2023-08-12"
Pavelini,V7,"2023-08-03"
Pavelini,V7,"2023-07-30"
Pavelini,V7,"2023-07-10"
Pavelini,V7,"2023-06-29"
Pavelini,V7,"2023-06-28"
Pavelini,V7,"2023-06-03"
Pavelini,V7,"2023-06-03"
Pavelini,V7,"2023-05-19"
Pavelini,V7,"2023-04-28"
Pavelini,V7,"2022-10-19"
Pavelini,V7,"2022-10-12"
Pavelini,V7,"2022-09-25"
Pavelini,V7,"2022-09-13"
Pavelini,V7,"2022-09-03"
Pavelini,V7,"2022-09-01"
Pavelini,V7,"2022-08-12"
Pavelini,V7,"2022-08-12"
Pavelini,V7,"2022-08-05"
Pavelini,V7,"2022-08-05"
Pavelini,V7,"2022-07-30"
Pavelini,V7,"2022-05-24"
Pavelini,V7,"2022-04-16"
Pavelini,V7,"2022-03-31"
Pavelini,V7,"2022-02-25"
Pavelini,V7,"2021-09-16"
Pavelini,V7,"2021-09-06"
Pavelini,V7,"2021-08-22"
Pavelini,V7,"2021-08-22"
Pavelini,V7,"2021-08-14"
Pavelini,V7,"2021-08-01"
Pavelini,V7,"2021-07-12"
Pavelini,V7,"2021-07-11"
Pavelini,V7,"2021-07-06"
Pavelini,V7,"2021-05-15"
Pavelini,V7,"2021-04-21"
Pavelini,V7,"2021-04-17"
Pavelini,V7,"2021-04-17"
Pavelini,V7,"2021-03-02"
Pavelini,V7,"2020-09-09"
Pavelini,V7,"2020-09-07"
Pavelini,V7,"2020-09-07"
Pavelini,V7,"2020-09-07"
Pavelini,V7,"2020-08-28"
Pavelini,V7,"2020-08-24"
Pavelini,V7,"2020-08-23"
Pavelini,V7,"2020-08-23"
Pavelini,V7,"2020-08-23"
Pavelini,V7,"2020-07-27"
Pavelini,V7,"2020-07-16"
Pavelini,V7,"2020-02-19"
Pavelini,V7,"2020-01-09"
Pavelini,V7,"2019-11-11"
Pavelini,V7,"2019-10-28"
Pavelini,V7,"2019-10-09"
Pavelini,V7,"2019-09-07"
Pavelini,V7,"2019-09-06"
Pavelini,V7,"2019-08-31"
Pavelini,V7,"2019-08-25"
Pavelini,V7,"2019-08-22"
Pavelini,V7,"2019-08-13"
Pavelini,V7,"2019-08-12"
Pavelini,V7,"2019-08-09"
Pavelini,V7,"2019-08-09"
Pavelini,V7,"2019-08-04"
Pavelini,V7,"2019-07-26"
Pavelini,V7,"2019-07-23"
Pavelini,V7,"2019-06-01"
Pavelini,V7,"2019-05-26"
Pavelini,V7,"2019-05-11"
Pavelini,V7,"2019-05-04"
Pavelini,V7,"2018-11-18"
Pavelini,V7,"2018-10-17"
Pavelini,V7,"2018-10-16"
Pavelini,V7,"2018-08-31"
Pavelini,V7,"2018-08-30"
Pavelini,V7,"2018-08-12"
Pavelini,V7,"2018-08-05"
Pavelini,V7,"2018-07-01"
Pavelini,V7,"2018-06-17"
Pavelini,V7,"2018-05-29"
Pavelini,V7,"2018-05-27"
Pavelini,V7,"2018-05-26"
Pavelini,V7,"2018-03-18"
Pavelini,V7,"2017-08-28"
Pavelini,V7,"2017-08-25"
Pavelini,V7,"2017-08-05"
Pavelini,V7,"2017-07-23"
Pavelini,V7,"2017-07-21"
Pavelini,V7,"2017-07-05"
Pavelini,V7,"2017-06-07"
Pavelini,V7,"2017-05-02"
Pavelini,V7,"2016-08-17"
Pavelini,V7,"2016-06-17"
Pavelini,V7,"2016-06-10"
Pavelini,V7,"2016-06-10"
Pavelini,V7,"2016-06-01"
Pavelini,V7,"2015-08-24"
Pavelini,V7,"2015-08-18"
Pavelini,V7,"2015-08-13"
Pavelini,V7,"2015-08-01"
Pavelini,V7,"2015-07-30"
Pavelini,V7,"2015-07-28"
Pavelini,V7,"2015-07-13"
Pavelini,V7,"2015-05-24"
Pavelini,V7,"2015-05-11"
Pavelini,V7,"2015-04-26"
Pavelini,V7,"2015-04-19"
Pavelini,V7,"2015-03-18"
Pavelini,V7,"2015-02-28"
Pavelini,V7,"2014-11-17"
Pavelini,V7,"2014-08-26"
Pavelini,V7,"2014-07-29"
Pavelini,V7,"2014-07-29"
Pavelini,V7,"2014-07-29"
Pavelini,V7,"2014-07-28"
Pavelini,V7,"2014-07-27"
Pavelini,V7,"2014-07-26"
Pavelini,V7,"2014-07-25"
Pavelini,V7,"2014-07-25"
Pavelini,V7,"2014-07-23"
Pavelini,V7,"2014-07-20"
Pavelini,V7,"2014-07-18"
Pavelini,V7,"2014-07-18"
Pavelini,V7,"2014-07-17"
Pavelini,V7,"2014-07-16"
Pavelini,V7,"2014-07-14"
Pavelini,V7,"2014-07-10"
Pavelini,V7,"2014-07-01"
Pavelini,V7,"2014-07-01"
Pavelini,V7,"2014-06-29"
Dumb Slab,V0,"2025-07-03"
Dumb Slab,V0,"2025-06-23"
Dumb Slab,V0,"2025-06-03"
Dumb Slab,V0,"2025-05-25"
Dumb Slab,V0,"2025-04-25"
Dumb Slab,V0,"2024-08-30"
Dumb Slab,V0,"2024-08-09"
Dumb Slab,V0,"2024-08-09"
Dumb Slab,V0,"2024-07-07"
Dumb Slab,V0,"2024-06-30"
Dumb Slab,V0,"2023-09-23"
Dumb Slab,V0,"2023-08-17"
Dumb Slab,V0,"2023-08-16"
Dumb Slab,V0,"2023-08-08"
Dumb Slab,V0,"2023-08-08"
Dumb Slab,V0,"2023-07-11"
Dumb Slab,V0,"2023-07-01"
Dumb Slab,V0,"2023-06-28"
Dumb Slab,V0,"2022-10-01"
Dumb Slab,V0,"2022-09-03"
Dumb Slab,V0,"2022-08-31"
Dumb Slab,V0,"2022-08-06"
Dumb Slab,V0,"2022-05-28"
Dumb Slab,V0,"2022-05-20"
Dumb Slab,V0,"2022-04-19"
Dumb Slab,V0,"2021-09-17"
Dumb Slab,V0,"2021-09-08"
Dumb Slab,V0,"2021-09-08"
Dumb Slab,V0,"2021-09-08"
Dumb Slab,V0,"2021-08-21"
Dumb Slab,V0,"2021-08-06"
Dumb Slab,V0,"2021-07-18"
Dumb Slab,V0,"2021-06-19"
Dumb Slab,V0,"2021-05-05"
Dumb Slab,V0,"2020-08-15"
Dumb Slab,V0,"2020-03-24"
Dumb Slab,V0,"2020-03-17"
Dumb Slab,V0,"2019-11-30"
Dumb Slab,V0,"2019-11-04"
Dumb Slab,V0,"2019-10-11"
Dumb Slab,V0,"2019-08-30"
Dumb Slab,V0,"2019-08-26"
Dumb Slab,V0,"2019-08-23"
Dumb Slab,V0,"2019-08-19"
Dumb Slab,V0,"2019-08-06"
Dumb Slab,V0,"2019-08-06"
Dumb Slab,V0,"2019-08-02"
Dumb Slab,V0,"2019-07-22"
Dumb Slab,V0,"2019-07-22"
Dumb Slab,V0,"2019-07-17"
Dumb Slab,V0,"2019-06-05"
Dumb Slab,V0,"2019-05-06"
Dumb Slab,V0,"2019-04-28"
Dumb Slab,V0,"2019-04-28"
Dumb Slab,V0,"2019-03-31"
Dumb Slab,V0,"2019-02-24"
Dumb Slab,V0,"2018-12-20"
Dumb Slab,V0,"2018-10-17"
Dumb Slab,V0,"2018-09-09"
Dumb Slab,V0,"2018-09-04"
Dumb Slab,V0,"2018-09-04"
Dumb Slab,V0,"2018-07-14"
Dumb Slab,V0,"2018-07-10"
Dumb Slab,V0,"2018-07-07"
Dumb Slab,V0,"2018-07-04"
Dumb Slab,V0,"2018-07-04"
Dumb Slab,V0,"2018-06-28"
Dumb Slab,V0,"2018-06-27"
Dumb Slab,V0,"2018-06-27"
Dumb Slab,V0,"2018-06-09"
Dumb Slab,V0,"2018-06-06"
Dumb Slab,V0,"2018-06-04"
Dumb Slab,V0,"2018-05-13"
Dumb Slab,V0,"2018-05-05"
Dumb Slab,V0,"2018-05-04"
Dumb Slab,V0,"2018-04-22"
Dumb Slab,V0,"2017-12-12"
Dumb Slab,V0,"2017-09-29"
Dumb Slab,V0,"2017-08-06"
Dumb Slab,V0,"2017-07-31"
Dumb Slab,V0,"2017-07-06"
Dumb Slab,V0,"2017-07-06"
Dumb Slab,V0,"2017-07-01"
Dumb Slab,V0,"2017-06-24"
Dumb Slab,V0,"2017-05-28"
Dumb Slab,V0,"2017-05-26"
Dumb Slab,V0,"2017-05-16"
Dumb Slab,V0,"2016-09-21"
Dumb Slab,V0,"2016-09-10"
Dumb Slab,V0,"2016-08-08"
Dumb Slab,V0,"2016-07-11"
Dumb Slab,V0,"2016-06-17"
Dumb Slab,V0,"2016-06-05"
Dumb Slab,V0,"2016-06-04"
Dumb Slab,V0,"2016-05-07"
Dumb Slab,V0,"2016-05-07"
Dumb Slab,V0,"2015-10-17"
Dumb Slab,V0,"2015-09-10"
Dumb Slab,V0,"2015-08-27"
Dumb Slab,V0,"2015-08-27"
Dumb Slab,V0,"2015-08-15"
Dumb Slab,V0,"2015-06-29"
Dumb Slab,V0,"2015-05-30"
Dumb Slab,V0,"2015-05-24"
Dumb Slab,V0,"2015-03-04"
Dumb Slab,V0,"2014-09-15"
Dumb Slab,V0,"2014-09-07"
Dumb Slab,V0,"2014-09-07"
Dumb Slab,V0,"2014-08-24"
Dumb Slab,V0,"2014-08-15"
Dumb Slab,V0,"2014-08-07"
Dumb Slab,V0,"2014-07-31"
Dumb Slab,V0,"2014-07-26"
Dumb Slab,V0,"2014-07-01"
Dumb Slab,V0,"2014-06-26"
Dumb Slab,V0,"2014-06-17"
Dumb Slab,V0,"2014-05-31"
Dumb Slab,V0,"2014-05-14"
Dumb Slab,V0,"2013-09-15"
Dumb Slab,V0,"2013-09-15"
Dumb Slab,V0,"2013-08-20"
Dumb Slab,V0,"2013-08-14"
Dumb Slab,V0,"2013-08-08"
Dumb Slab,V0,"2013-08-06"
Dumb Slab,V0,"2013-08-03"
Dumb Slab,V0,"2013-07-02"
Dumb Slab,V0,"2012-09-16"
Dumb Slab,V0,"2012-09-03"
Dumb Slab,V0,"2010-05-13"
Dumb Slab,V0,"2009-09-21"
Dumb Slab,V0,"2005-08-01"
Gull Skull,V6,"2025-03-30"
Gull Skull,V6,"2025-03-01"
Gull Skull,V6,"2025-02-26"
Gull Skull,V6,"2025-01-19"
Gull Skull,V6,"2025-01-13"
Gull Skull,V6,"2024-12-24"
Gull Skull,V6,"2024-10-17"
Gull Skull,V6,"2024-09-28"
Gull Skull,V6,"2024-09-15"
Gull Skull,V6,"2024-09-02"
Gull Skull,V6,"2024-08-25"
Gull Skull,V6,"2024-07-31"
Gull Skull,V6,"2024-06-16"
Gull Skull,V6,"2024-05-21"
Gull Skull,V6,"2024-03-29"
Gull Skull,V6,"2024-03-26"
Gull Skull,V6,"2024-02-03"
Gull Skull,V6,"2023-09-24"
Gull Skull,V6,"2023-08-10"
Gull Skull,V6,"2023-07-26"
Gull Skull,V6,"2023-07-09"
Gull Skull,V6,"2023-06-18"
